pet_name,pet_type,sex,age,location,link,breed,color,size,weight,pet_id,hair,rescue,address,Spayed,Neutered,Spayed / Neutered,Shots Up to Date,Purebred,Has Special Needs,Declawed,Not Good with Kids,Good with Kids,House-trained,Good with Cats,Not Good with Cats,Good with Dogs,Not Good with Dogs,Needs Experienced Adopter
Lily,cat,Female,young,"Worth, IL",https://www.adoptapet.com/pet/24922430-worth-illinois-cat,Calico,Calico or Dilute Calico,,,792258,,Private Owner,"Worth, IL",,,,,,,,,,,,,,,
BROWNIE,cat,Male,kitten,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25376054-chicago-ridge-illinois-cat,Domestic Shorthair,Brown Tabby,,,A190313,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
PHOEBE,cat,Female,adult,"Chicago Ridge, IL",https://www.adoptapet.com/pet/24593496-chicago-ridge-illinois-cat,Domestic Shorthair,White (Mostly),,,A140287,short,Animal Welfare League,"Chicago Ridge, IL",Yes,,,,,,,,,,,,,,
DAHILIA,cat,Female,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/24781899-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A189429,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
KRUGER,cat,Male,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/24781900-chicago-ridge-illinois-cat,Domestic Shorthair,Brown or Chocolate (Mostly),,,A189430,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
SARA,cat,Female,adult,"Chicago Ridge, IL",https://www.adoptapet.com/pet/20652318-chicago-ridge-illinois-cat,Domestic Shorthair,Calico or Dilute Calico,,,A181130,short,Animal Welfare League,"Chicago Ridge, IL",Yes,,,,,,,,,,,,,,
SONYA,cat,Female,senior,"Chicago Ridge, IL",https://www.adoptapet.com/pet/23984277-chicago-ridge-illinois-cat,Domestic Shorthair,Tortoiseshell,,,A181502,short,Animal Welfare League,"Chicago Ridge, IL",Yes,,,,,,,,,,,,,,
JOEY,cat,Male,kitten,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25376057-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A190325,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
CHINA,cat,Female,adult,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25366215-chicago-ridge-illinois-cat,Domestic Shorthair,All Black,,,A190300,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
HALEY,cat,Female,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25275740-chicago-ridge-illinois-cat,Domestic Shorthair,Brown Tabby,,,A190052,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
BLACKIE,cat,Male,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25275739-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A190265,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
PRINCE,cat,Male,kitten,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25249838-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A190256,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
ENVY,cat,Female,kitten,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25246424-chicago-ridge-illinois-cat,Domestic Shorthair,All Black,,,A189925,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
BOOTS,cat,Male,kitten,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25247355-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A190247,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
BAM BAM,cat,Male,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25247356-chicago-ridge-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,A190112,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
GEORGE,cat,Male,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25449924-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A189362,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
TINA,cat,Female,kitten,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25376060-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A190288,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
ROXY,cat,Female,adult,"Chicago Ridge, IL",https://www.adoptapet.com/pet/24593491-chicago-ridge-illinois-cat,Domestic Shorthair,Brown Tabby,,,A188688,short,Animal Welfare League,"Chicago Ridge, IL",Yes,,,,,,,,,,,,,,
ZOE,cat,Female,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25375683-chicago-ridge-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,,A190259,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
BOWIE,cat,Male,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25376056-chicago-ridge-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,,A190287,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
CHURCH,cat,Male,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25375681-chicago-ridge-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,A190299,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
MOO MOO,cat,Male,adult,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25247354-chicago-ridge-illinois-cat,Domestic Mediumhair,Black & White or Tuxedo,,,A189956,medium,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
YAY YAY,cat,Female,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25247350-chicago-ridge-illinois-cat,Domestic Shorthair,Brown Tabby,,,A189957,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
WALTER,cat,Male,adult,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25245969-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A189914,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
PEANUT,cat,Female,senior,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25167532-chicago-ridge-illinois-cat,Domestic Longhair,Black & White or Tuxedo,,,A189922,long,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
SUGAR,cat,Female,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25052668-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A189857,short,Animal Welfare League,"Chicago Ridge, IL",,,,,,,,,,,,,,,
FREDDY,cat,Male,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/24788651-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A189667,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
SANDY,cat,Female,adult,"Chicago Ridge, IL",https://www.adoptapet.com/pet/25015471-chicago-ridge-illinois-cat,Domestic Mediumhair,All Black,,,A170042,medium,Animal Welfare League,"Chicago Ridge, IL",Yes,,,,,,,,,,,,,,
BATMAN,cat,Male,adult,"Chicago Ridge, IL",https://www.adoptapet.com/pet/24420502-chicago-ridge-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,A189179,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
LULU,cat,Male,young,"Chicago Ridge, IL",https://www.adoptapet.com/pet/24593493-chicago-ridge-illinois-cat,Domestic Shorthair,Brown Tabby,,,A189350,short,Animal Welfare League,"Chicago Ridge, IL",,Yes,,,,,,,,,,,,,
Hazel,cat,Female,adult,"Bridgeview, IL",https://www.adoptapet.com/pet/22947099-bridgeview-illinois-cat,Domestic Mediumhair,Tortoiseshell,,,472618,,Private Owner,"Bridgeview, IL",Yes,,,,,,,,Yes,Yes,,,,Yes,
Molly,cat,Female,adult,"Oak Forest, IL",https://www.adoptapet.com/pet/23504223-oak-forest-illinois-cat,Calico,Calico or Dilute Calico,,,549748,,Private Owner,"Oak Forest, IL",Yes,,,,,,,,,Yes,Yes,,Yes,,
Svengoolie,cat,Male,adult,"Oak Forest, IL",https://www.adoptapet.com/pet/25116944-oak-forest-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,812012,,Private Owner,"Oak Forest, IL",,Yes,,Yes,,,,Yes,,Yes,Yes,,Yes,,
Savannah,cat,Female,young,"Oak Forest, IL",https://www.adoptapet.com/pet/23687479-oak-forest-illinois-cat,Domestic Mediumhair,Brown or Chocolate (Mostly),,,574283,,Private Owner,"Oak Forest, IL",Yes,,,Yes,,,,,Yes,Yes,Yes,,Yes,,
Maxwell,cat,Male,young,"Willow Springs, IL",https://www.adoptapet.com/pet/25489598-willow-springs-illinois-cat,American Shorthair,Tan or Fawn (Mostly),,,918553,,Private Owner,"Willow Springs, IL",,Yes,,,,,,,,,,,,,
Mayhem,cat,Male,young,"Willow Springs, IL",https://www.adoptapet.com/pet/20206593-willow-springs-illinois-cat,Domestic Shorthair,Brown Tabby,,,217450,,Private Owner,"Willow Springs, IL",,,,Yes,,,,,Yes,,Yes,,,,
Mr ruckus,cat,Male,young,"Willow Springs, IL",https://www.adoptapet.com/pet/20206606-willow-springs-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,217451,,Private Owner,"Willow Springs, IL",,,,Yes,,,,,Yes,,Yes,,,,
Oreo,cat,Male,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25048491-tinley-park-illinois-kitten,Domestic Shorthair,Black & White or Tuxedo,,,819811,,Private Owner,"Tinley Park, IL",,,,,,,,,,,,,,,
Shadow and Badger,cat,Female,young,"Tinley Park, IL",https://www.adoptapet.com/pet/24657934-tinley-park-illinois-cat,Domestic Shorthair,Tortoiseshell,,,739763,,Private Owner,"Tinley Park, IL",Yes,,,Yes,,,,Yes,,Yes,Yes,,,Yes,
Hunter and Zeus,cat,Male,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/22229713-tinley-park-illinois-cat,Domestic Shorthair,Brown or Chocolate (Mostly),,,398877,short,Private Owner,"Tinley Park, IL",,Yes,,Yes,,,,,Yes,Yes,,,,Yes,Yes
Bella,cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25048546-tinley-park-illinois-kitten,Domestic Shorthair,Black & White or Tuxedo,,,819836,,Private Owner,"Tinley Park, IL",,,,,,,,,,,,,,,
Sweetie,cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25048589-tinley-park-illinois-kitten,Domestic Shorthair,Black & White or Tuxedo,,,819853,,Private Owner,"Tinley Park, IL",,,,,,,,,,,,,,,
Badger,cat,Female,young,"Tinley Park, IL",https://www.adoptapet.com/pet/24657939-tinley-park-illinois-cat,Domestic Shorthair,Tortoiseshell,,,739764,,Private Owner,"Tinley Park, IL",,,,Yes,,,,,,Yes,Yes,,,Yes,
Handsome Grey,cat,Male,senior,"Chicago, IL",https://www.adoptapet.com/pet/25253929-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,Yes,,,,,,,Yes,,
Vernon the Second,cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25248982-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Michigan,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25173103-chicago-illinois-cat,Domestic Shorthair,All Black,,,,medium,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,,,,,,,,,,,,
Benito,cat,Male,senior,"Chicago, IL",https://www.adoptapet.com/pet/24515507-chicago-illinois-cat,Domestic Longhair,Gray or Blue (Mostly),,,,long,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Parker,cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25113722-chicago-illinois-cat,Domestic Shorthair,Tiger Striped,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Raymond,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/24745170-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,Yes
Oscar Montevecchio,cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/18889094-chicago-illinois-kitten,Domestic Shorthair,Black & White or Tuxedo,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,Yes,,,Yes,,Yes,,
Alistair,cat,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/24775667-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn (Mostly),,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Emmie,cat,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/24660839-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,
Delilah,cat,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/24167261-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,
Coco,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/24277938-chicago-illinois-cat,Domestic Shorthair,Tiger Striped,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Chi Town,cat,Female,senior,"Chicago, IL",https://www.adoptapet.com/pet/24259448-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,Yes,,
Gabriel,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/24151542-chicago-illinois-cat,Domestic Longhair,Brown Tabby,,,,long,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,,,,,,,,,,,,Yes
Alley Kahn,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/23850637-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Cio Cio San,cat,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/23104230-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn Tabby,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,
Mama Ava,cat,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/23785984-chicago-illinois-cat,Domestic Shorthair,Cream or Ivory (Mostly),,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,Yes,,,,Yes
Hinahina,cat,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/23307782-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,
Little Bits,cat,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/21695961-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,
Pepperoni,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/21695999-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Estella,cat,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/18717981-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,
Rowan,cat,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/23312128-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,Yes
Corrigan,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25513796-chicago-illinois-cat,Domestic Shorthair,Orange or Red,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,Yes,,,,
Michelline,cat,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/25490265-chicago-illinois-cat,Domestic Mediumhair,Tiger Striped,,,,medium,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,
Achilles,cat,Male,senior,"Chicago, IL",https://www.adoptapet.com/pet/19886225-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,Yes,,Yes,,
Oreo Finley,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25446873-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Howie,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25441882-chicago-illinois-cat,Domestic Shorthair,Orange or Red (Mostly),,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Oscar Evans,cat,Male,senior,"Chicago, IL",https://www.adoptapet.com/pet/25399024-chicago-illinois-cat,Domestic Mediumhair,Orange or Red (Mostly),,,,medium,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,,,,,,,,,,,,
Chom Chom,cat,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25377331-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn Tabby,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,,,,,,,,,,,,,,
Vera,cat,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/25346844-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,Yes,,,,
Mrs Cuddles,cat,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/25337096-chicago-illinois-cat,Domestic Shorthair,Tiger Striped,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,
Buddy,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25335474-chicago-illinois-cat,Domestic Shorthair,Orange or Red,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Elaine,cat,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/24805935-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,,,,,
Annie Bananie,cat,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25291739-chicago-illinois-cat,Domestic Shorthair,Tiger Striped,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",Yes,,,Yes,,,,,,,Yes,,,,
Mixon,cat,Male,senior,"Chicago, IL",https://www.adoptapet.com/pet/25283008-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,,,,,,,,Yes,,,,Yes
Chester the Second,cat,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25281664-chicago-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Morrie,cat,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25281598-chicago-illinois-cat,Snowshoe,Tan or Fawn (Mostly),,,,short,Hyde Park Cats,"Hyde Park, Chicago, IL 60615",,Yes,,Yes,,,,,,,,,,,
Pauline,cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25200517-tinley-park-illinois-kitten,Domestic Shorthair,All Black,,,41569233,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Kitty,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/23093120-tinley-park-illinois-cat,Domestic Shorthair,Gray or Blue,,,38069698,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Cole,cat,Male,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/21582502-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,10069320,short,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,Yes,,,,,,,,
Samantha,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25028825-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,41143965,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Sheba,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25200431-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,41026506,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Margaret,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25124085-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,41249125,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Stella,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25379627-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,31418424,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Mary,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25124084-tinley-park-illinois-cat,Domestic Shorthair,Tan or Fawn,,,41249128,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Andy,cat,Male,young,"Tinley Park, IL",https://www.adoptapet.com/pet/25425190-tinley-park-illinois-cat,Domestic Shorthair,Gray or Blue,,,41633326,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Hunter,cat,Male,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25425325-tinley-park-illinois-cat,Domestic Shorthair,Orange or Red,,,41585449,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Marigold (Foster Home),cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25425868-tinley-park-illinois-kitten,Domestic Shorthair,All Black,,,41246628,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Aldo,cat,Male,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/24687282-tinley-park-illinois-cat,Domestic Shorthair,Brown or Chocolate,,,40859160,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Artemis,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/23081067-tinley-park-illinois-cat,Himalayan/Domestic Shorthair,Tan or Fawn,,,39533283,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,Yes,,,,,,,,
Penny (FIV+),cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/20714190-tinley-park-illinois-cat,Domestic Shorthair,Brown or Chocolate,,,37742731,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Karma,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/24110006-tinley-park-illinois-cat,Domestic Shorthair,Brown or Chocolate,,,40311713,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Lilly,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/22355442-tinley-park-illinois-cat,Domestic Shorthair,Gray or Blue,,,38768736,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Ronnie,cat,Male,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/24540072-tinley-park-illinois-kitten,Domestic Shorthair,Orange or Red,,,33424945,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Lalisa,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/24954713-tinley-park-illinois-cat,Domestic Shorthair,White,,,41170363,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Zorro,cat,Male,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25244334-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,41349733,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Jax,cat,Male,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25053647-tinley-park-illinois-cat,Domestic Shorthair,Brown or Chocolate,,,41303311,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Mitzi,cat,Female,senior,"Tinley Park, IL",https://www.adoptapet.com/pet/25450168-tinley-park-illinois-cat,Domestic Longhair/Domestic Shorthair,All Black,,,41647830,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Molly,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/24869363-tinley-park-illinois-cat,Domestic Shorthair,Brown or Chocolate,,,16898449,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,Yes,,,,,,,,
Navarro,cat,Male,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/25187540-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,41401880,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Sammie,cat,Female,adult,"Tinley Park, IL",https://www.adoptapet.com/pet/24083085-tinley-park-illinois-cat,Domestic Shorthair,All Black,,,40261053,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Allie,cat,Female,kitten,"Tinley Park, IL",https://www.adoptapet.com/pet/25308246-tinley-park-illinois-kitten,Domestic Shorthair,All Black,,,41403159,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
Gino,cat,Male,senior,"Tinley Park, IL",https://www.adoptapet.com/pet/25475168-tinley-park-illinois-cat,Domestic Mediumhair/Domestic Shorthair,White,,,7651290,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",,Yes,,,,,,,,,,,,,
Mia,cat,Female,senior,"Tinley Park, IL",https://www.adoptapet.com/pet/25475166-tinley-park-illinois-cat,Domestic Mediumhair/Domestic Shorthair,White,,,7651363,,P.A.W.S. (Peoples Animal Welfare Society),"Tinley Park, IL",Yes,,,,,,,,,,,,,,
